city,state,lat,lng
Latrobe,PA,40.3211808,-79.3794811
Woodlawn,OH,39.2520022,-84.4702206
Humboldt Park,IL,41.9057668,-87.7041737
Colerain Township,OH,39.25825255,-84.63306617
Roswell,NM,33.3942655,-104.5230242
Enfield,NY,42.435906,-76.6313356
Woodbury,GA,32.9837394,-84.5827031
Walstonburg,NC,35.5946041,-77.6969203
Pennsboro,WV,39.2850799,-80.9684422
Scranton,PA,41.408969,-75.6624122
Glassell Park,CA,34.1161201,-118.2289627
Paulding County,GA,33.928394,-84.88663164
Battle Creek,NE,41.9994496,-97.5983892
Steelville,MO,37.9680999,-91.354868
Gibsonville,NC,36.105691,-79.5422462
Hampden,PA,40.215999,-76.997987
Grand Forks,ND,47.9078244,-97.0592028
Yonkers,NY,40.9312099,-73.8987469
New Fairfield,CT,41.4664832,-73.4856789
Manteo,NC,35.9082257,-75.6757303
Clarksdale,MS,34.1956615,-90.57478178
Skyline,CA,32.74169715,-116.9524141
Whiteville,NC,34.3387802,-78.7030721
Forest Park,GA,33.6220542,-84.3690918
Jonesville,SC,32.7362873,-80.8159402
Waggaman,LA,29.9185388,-90.2109093
Webster Groves,MO,38.5864705,-90.35577873
Ferriday,LA,31.6301664,-91.5545649
Loranger,LA,30.6357439,-90.3981441
Tempe,AZ,33.4215792,-111.9326401
Clark County,OH,39.9229676,-83.7905959
Pratt,KS,37.6280602,-98.7485305
Mercedes,TX,26.1497977,-97.9136112
Ann Arbor,MI,42.2838441,-83.7379612
Highlands,TX,29.818836,-95.0560404
Wynne,AR,35.231113,-90.78818517
Harvard,IL,42.422241,-88.6137101
Millsboro,DE,38.5915023,-75.2913018
Interlachen,FL,29.6238574,-81.8903684
Chesapeake,VA,36.8190369,-76.2749399
Roanoke Island,NC,35.8826713,-75.6554512
Wickenburg,AZ,33.9664865,-112.7587932
Dinuba,CA,36.5432837,-119.3870656
Clarksburg,WV,39.2806451,-80.3445341
Painesville,OH,41.7244885,-81.245657
Jamestown,LA,32.3440452,-93.2118341
Homestead,PA,40.4059025,-79.9119948
Barton,VT,44.7481049,-72.1762128
Goodyear,AZ,33.435533,-112.3579609
Cullman,AL,34.2789835,-86.481277
Park Forest,IL,41.4914236,-87.6744891
Brooklyn ,NY,40.6501038,-73.9495823
Wernersville,PA,40.3300924,-76.0804972
Artesia,CA,33.8611649,-118.0782044
Hatch,NM,32.6651718,-107.1534387
Wall,TX,31.3740524,-100.3075869
South Miami,FL,25.707688,-80.29562918
Planada,CA,37.2884235,-120.3248101
Absarokee,MT,45.5204982,-109.4429444
Essex,MD,39.3075143,-76.4788202
Glenwood,GA,33.9292825,-83.4026591
San Gabriel,CA,34.0938138,-118.0975757
Fostoria,OH,41.156998,-83.4168702
St George,SC,33.1859958,-80.5756534
Rosemead,CA,34.0676169,-118.0879763
Pawtucket,RI,41.878711,-71.3825558
Massillon,OH,40.7967244,-81.5215093
Bon Wier,TX,30.740222,-93.6422252
Meridan,ID,43.0028293,-115.2040913
Boyle Heights,CA,34.0331656,-118.2048648
Danielsville,PA,40.7945388,-75.5271292
Arnold,MO,38.4328317,-90.3776187
Warrington,FL,30.383306,-87.29766672
Port St Lucie,FL,27.2939333,-80.3503283
Covington,LA,30.4754702,-90.1009108
Paramus,NJ,40.9445428,-74.0754189
Orting,WA,47.0978795,-122.2042824
Beckley,WV,37.7781702,-81.1881557
Devens,MA,42.5389512,-71.6094356
Winnsboro,LA,32.1632079,-91.720681
Yellow Springs,OH,39.8045432,-83.8925234
Las Cruces,NM,32.3140549,-106.7798135
Johnson County,IN,39.4901815,-86.10086832
Carneys Point,NJ,39.710974,-75.46739113
East Hills,PA,40.6584314,-75.3432351
Glenwood Springs,CO,39.53203,-107.3245408
Ft Wayne,IN,41.0799898,-85.1386015
New York Mills,MN,46.519128,-95.37394387
Winter Garden,FL,28.550287,-81.59259764
Manassas,VA,38.7509488,-77.4752667
Holiday,FL,28.18776335,-82.74159177
Yorktown ,VA,37.2387577,-76.5096706
Yorktown,VA,37.2387577,-76.5096706
Heyburn,ID,42.5585202,-113.7639048
Jenkins,KY,37.1734372,-82.6309892
Hilton Head,SC,32.193817,-80.7381637
Honea Path,SC,34.4465018,-82.3915122
St Paul Park,MN,44.8421887,-92.9913243
Lamoine,ME,44.4648001,-68.3164055
Martinsville,VA,36.6915262,-79.8725386
New Milford,NJ,40.9350986,-74.0190281
Ft Collins,CO,40.6159185,-105.0704111
Fitchburg,MA,42.5834228,-71.8022956
Hugo,OK,34.017889,-95.53929158
Merced,CA,37.3029568,-120.4843269
Yakima,WA,46.5967275,-120.5296561
Warr Acres,OK,35.527837,-97.62337852
Tarpon Springs,FL,28.1480275,-82.77728239
Port Charlotte,FL,26.9824735,-82.10688537
Butte,MT,45.9838436,-112.5007277
St Paul,MN,44.9504037,-93.1015026
Mount Vernon,OH,40.3933956,-82.4857181
Ross Township,PA,40.520623,-80.0050243
Ft Thomas,KY,39.0785913,-84.4485361
New Carlisle,IN,41.7003231,-86.5094621
Angier,NC,35.5071045,-78.7391813
Simpson,PA,41.8367297,-78.5880801
Dodgeville,WI,42.9602743,-90.1301237
Sun City,AZ,33.6290117,-112.2819368
Medford,NY,40.8175985,-73.0001068
Middlesboro,KY,36.6084155,-83.7165824
Arroyo Grande,CA,35.1241377,-120.5804167
Roseburg,OR,43.216505,-123.3417381
Tolleson,AZ,33.4500497,-112.2593093
Irondale,OH,40.5717306,-80.7264665
Chadbourn,NC,34.3221129,-78.8269664
Lagrange,GA,33.036685,-85.03288152
Hinesville,GA,31.846877,-81.5959453
Las Lomas,CA,36.8691355,-121.7307322
Morton,MS,32.3537557,-89.6545171
New Port Richey,FL,28.247111,-82.71702408
Calumet Park,IL,41.6628119,-87.6606037
Trinidad,CO,37.1798955,-104.4815148
High Springs,FL,29.8269064,-82.5967832
Ambridge,PA,40.5892339,-80.22506
Oneida,WI,45.6879163,-89.4779558
Spokane Valley,WA,47.6732281,-117.2393748
Aromas,CA,36.8763115,-121.6430221
St Marys,GA,30.7480875,-81.52108673
Poplar Grove,IL,41.4578121,-90.4565204
Morganton,NC,35.7454071,-81.6848188
North Little Rock,AR,34.7941368,-92.3579062
Chicopee,MA,42.1712518,-72.57335897
Beltzhoover,PA,40.4197915,-80.0019974
Bowie,MD,39.0067768,-76.7791365
Yacolt,WA,45.8655044,-122.4070314
Broward County,FL,26.1457087,-80.4555171
Sarcoxie,MO,37.0692266,-94.1166043
Cooper City,FL,26.04722445,-80.27391179
Portsmouth,VA,36.8354258,-76.2982742
Johnston,RI,41.8310404,-71.5412101
Biloxi,MS,30.4397885,-88.96396318
Bovina,NY,42.2695295,-74.726823
Gardnerville,NV,38.9412959,-119.7496216
Coleman,OK,34.2714809,-96.4191624
South Huntingdon,PA,39.997146,-78.241966
Connellsville,PA,40.0178522,-79.5894828
Parkville,MD,39.3773292,-76.5396875
Burnsville,MN,44.7677424,-93.2777226
Fairlee,VT,43.9059156,-72.1474972
Manheim,PA,40.1637359,-76.3952429
St Joseph,LA,31.9184926,-91.2334451
Shelton,WA,47.2127982,-123.1002535
St Joseph,LA,31.9184926,-91.2334451
Milpitas,CA,37.43143895,-121.885266
Hubert,NC,34.7137729,-77.2452328
Fluvanna,VA,37.8488527,-78.2789994
Brainerd,MN,46.3580221,-94.2008288
Azle,TX,32.896898,-97.5495391
Weare,NH,43.0948033,-71.7306314
Jonesborough,TN,36.2942723,-82.4734786
Beachwood,NJ,39.939007,-74.1929188
Winnetka,CA,34.2133375,-118.5720309
Mattawana,PA,40.4961865,-77.7294372
Bellingham,WA,48.754402,-122.4788602
Pearl,MS,32.2745912,-90.1320311
Kauai,HI,22.1019444,-159.3085111
Skiatook,OK,36.3684245,-96.0013847
Salisbury Mills,NY,41.4306494,-74.1190335
Del Ray,CA,33.9852896,-118.4253554
Gadsden,AL,33.9578455,-86.06780017
Margate,FL,26.2424556,-80.21414141
Dalton,GA,34.723883,-84.86855458
Bel Air,MD,39.5357481,-76.3484809
Altro,KY,37.3809251,-83.3821253
East Millinocket,ME,45.6275528,-68.5744751
Howard,WI,44.5433355,-88.0880173
St Petersburg,FL,27.7708606,-82.6792661
Alice,TX,27.7596485,-98.07076189
Lowell,MA,42.6334247,-71.3161718
Bluff City,TN,36.4742705,-82.2609685
Horn Lake,MS,34.947983,-90.05203922
East Fishkill,NY,41.5533306,-73.7956214
Turner,ME,44.2564588,-70.2561671
Hanahan,SC,32.9138914,-80.0088359
Summit,PA,39.968421,-78.0227807
Harper Heights,WV,37.803169,-81.2448248
Kershaw,SC,34.5518201,-80.5836836
Houston County,GA,32.487669,-83.64493576
Dundee,MI,41.9572676,-83.6596596
Mayport,FL,30.3932957,-81.4306424
Clarinda,IA,40.7419352,-95.038313
Palo Alto,CA,37.442156,-122.1634472
Sand Springs,OK,36.1398102,-96.1088911
Russell County,VA,36.9268515,-82.07300559
Hazlehurst,MS,31.8641545,-90.39617281
Romance,AR,35.2409171,-92.051258
Blytheville,AR,35.9314365,-89.89440489
Rocklin,CA,38.7907339,-121.2357828
Pinetown,NC,35.6104408,-76.8613327
Sonoma,CA,37.8761542,-122.2386873
New Boston,TX,33.460448,-94.42011157
Simpsonville,KY,38.22257,-85.3552349
Hillsboro ,KY,38.293412,-83.6588043
Shaler,PA,40.161289,-80.486165
Slaughter,LA,30.7174063,-91.1414958
Brooklyn Center,MN,45.0748543,-93.3296296
Huntington Station,NY,40.8534318,-73.4115091
Danvers,MA,42.5750946,-70.9300507
Miami Twp,OH,39.159101,-84.73865351
Newaygo,MI,43.4197429,-85.8000506
Tompkinsville,KY,36.7022797,-85.6916396
Buckley,WA,47.1622483,-122.027746
Juneau Co,WI,43.9452035,-90.13100366
Carolina Beach,NC,34.0351727,-77.8935966
Coventry,CT,41.7700987,-72.3050803
Clinton TWP,MI,42.584919,-82.93482389
Lake Butler,FL,30.0227391,-82.3395574
Dundalk,MD,39.2574114,-76.5236745
Latta,SC,34.3371047,-79.4311616
Orangevale,CA,38.6841725,-121.2184645
New Ringgold,PA,40.6859241,-75.9990972
Kettle Falls,WA,48.6105163,-118.0563379
Pittsylvania County,VA,36.83911675,-79.39521759
Coeur dAlene,ID,47.6757384,-116.7960225
San Marcos,CA,33.1433723,-117.1661449
Levy County,FL,29.2529515,-82.81995809
Grovetown,GA,33.4504157,-82.1981764
Pickens County,GA,34.4685,-84.48652908
Lackawanna,NY,42.81909095,-78.83371775
Summerfield,FL,29.0085924,-82.0348092
Edinburgh,IN,39.3542176,-85.9665577
Laurel County,KY,37.1374455,-84.11476508
Greenwich,CT,41.0264862,-73.6284598
Oshkosh,WI,44.0177132,-88.5389798
Belfast,ME,44.4259092,-69.0064234
Brown County,OH,38.9092542,-83.8836555
Stonecrest,FL,27.976115,-81.929911
Duette,FL,27.5903135,-82.122866
Palm Beach County,FL,26.64580255,-80.43360625
Azusa,CA,34.1338751,-117.9056046
Dawson,GA,34.4142624,-84.019254
Burr Ridge,IL,41.7489203,-87.9183919
The Dalles,OR,45.5945645,-121.1786823
San Pedro,CA,33.7358518,-118.2922934
New London,CT,41.331748,-72.09655139
Drain,OR,43.6587309,-123.3186987
Ridgeland,SC,32.4807435,-80.980386
Sisters,OR,44.290948,-121.5492516
Morgan City,LA,29.6993748,-91.20677
Rodeo,CA,38.028345,-122.2374241
Christian County,KY,36.8980864,-87.4794504
Swissvale,PA,40.4236801,-79.8828275
Atascosa,TX,28.7924803,-98.139629
Lynn Haven,FL,30.2454776,-85.648261
Ogden,UT,41.21607745,-112.0080484
Grape Creek,TX,31.5793231,-100.5475979
Long Island,NY,43.1520122,-76.0610324
Milford,DE,38.9126129,-75.4279748
San Angelo,TX,31.432144,-100.4544676
Bryan,TX,30.6743643,-96.3699632
Valrico,FL,27.9487495,-82.23619951
Shippensburg,PA,40.0562262,-77.5139074
Crosby,TX,33.4089784,-101.1483729
Roselawn,OH,39.1950587,-84.4624422
East St Louis,IL,38.6244952,-90.1509429
Draper,UT,40.5246711,-111.8638226
Springer,NM,36.3611445,-104.5952668
Woodruff,SC,34.7395701,-82.0370466
Le Mesa,CA,32.7678288,-117.0230839
Key Peninsula,WA,47.390888,-122.696646
Chesaw,WA,48.9460104,-119.0514316
Royal Oak,MI,42.4894801,-83.1446485
Paradise,CA,39.763452,-121.6067892
Mount Dora,FL,28.8188085,-81.67568442
Granite Falls,MN,44.8099575,-95.5455752
Weirton,WV,40.4189566,-80.5895167
Tarrytown,NY,41.0762077,-73.8587461
St Thomas,PA,39.9175908,-77.7977726
Barboursville,WV,38.4095298,-82.2945923
Gray,KY,36.9425894,-84.0082631
San Mateo,CA,37.5446217,-122.3091165
Lynn,MA,42.466763,-70.9494939
Ashdown,AR,33.6753495,-94.12274022
Hereford,TX,34.8150622,-102.3977036
Roseville,MN,45.0060767,-93.1566107
Portage,WI,44.4604931,-89.5108818
Hickory Flat,MS,34.6159327,-89.188404
Hilmar,CA,37.4085479,-120.8502035
Pine Manor,FL,26.5739705,-81.87811021
Mooresboro,NC,35.2987362,-81.6989863
Port Hueneme,CA,34.159363,-119.2025609
Lake Park,FL,26.8002153,-80.0661631
Kerby,OR,42.1946172,-123.6513053
La Plata,MD,38.5292877,-76.9752514
Yellowstone,WY,45.7780247,-108.5472998
Bohemia,NY,40.7692649,-73.1151118
Jarratt,VA,36.8143161,-77.468313
Rector,AR,36.264507,-90.29461577
Clearlake,CA,38.9573975,-122.6263091
Roy,UT,41.1617999,-112.0261903
Carlisle,PA,40.201824,-77.1893888
Mason County,MI,43.9968906,-86.2600426
North Vernon,IN,39.006165,-85.6235796
Lithonia,GA,33.7123305,-84.1051939
Hutchinson,KS,38.0608444,-97.9297743
Le Grand,CA,37.217724,-120.2572602
Ashland,MO,38.7744802,-92.2571304
Brigham City,UT,41.5102129,-112.0155015
Frankford,PA,40.0281674,-75.084896
Fort Lauderdale ,FL,26.1223084,-80.1433786
Tununak,AK,60.573457,-165.2483102
McGregor,TX,31.4388265,-97.40673998
Sikeston,MO,36.876719,-89.5878579
Crab Orchard,TN,35.9092367,-84.8780048
Wagener,SC,33.6523712,-81.3612142
Rockwell City,IA,42.3952576,-94.6338671
Newnan,GA,33.3806716,-84.7996573
Liberty Twp,PA,41.0652675,-77.62306753
Beaver Falls,PA,40.7520097,-80.3192295
Bloomburg,TX,33.1379088,-94.0574061
Vienna,VA,38.9013013,-77.2651585
Lawrenceburg,KY,38.0372967,-84.8966171
Stanton,CA,33.7947696,-117.9950722
Marshalltown,IA,42.0448121,-92.9103964
Michigan City,IN,41.7075394,-86.8950297
Tulsa ,OK,36.1524357,-95.9904093
Carencro,LA,30.317144,-92.0490096
Cortez,CO,37.349559,-108.5711665
Braddock,PA,40.4034024,-79.8683824
Polo,IL,41.986141,-89.5792782
Holmes County,MS,33.1257,-90.07399364
Zearing,IA,42.1612414,-93.2970164
Escambia County,FL,30.614269,-87.32605676
Judsonia,AR,35.270085,-91.6398575
Lyons,IL,41.811108,-87.8232695
Highland Park,IL,42.1816919,-87.8003438
Ft Washington,MD,38.7073379,-77.0230314
Ionia,MI,42.9469688,-85.0713945
Phillipsburg,PA,40.6933994,-80.2820062
Encino,CA,34.1588478,-118.500478
Santa Fe,TN,35.735069,-87.1280625
Deadwood,TX,32.1398851,-94.1418587
Lamar County,MS,31.20824125,-89.50095688
StLouis,MO,38.6272733,-90.1978889
Romulus,MI,42.2222614,-83.3965995
Heidrick,KY,36.8825878,-83.8785356
Jackson County,KY,37.415968,-83.99615884
King Salmon,AK,58.755172,-156.5192533
Gifford,FL,27.672964,-80.41788872
Redlands,CA,34.072662,-117.093417
Ivanhoe,CA,36.385024,-119.2202979
Rice,TX,32.2437586,-96.4985967
Mountain City,TN,36.4745636,-81.804838
Sands Springs,TX,29.976767,-95.182283
Culver City,CA,34.0211224,-118.3964665
Long Branch,NJ,40.3042778,-73.9923596
Lander,WY,42.8330755,-108.7307024
Greene County,TN,36.1704475,-82.90679594
Forest Hills,NC,35.6809727,-80.4753371
Bozeman,MT,45.6799842,-111.0446748
Hoke County,NC,35.0271856,-79.2432785
Ohatchee,AL,33.800914,-86.05429346
Hyde Park,MO,38.66163075,-90.20198292
Payson,AZ,34.2444085,-111.3213104
Brierfield,AL,33.0390099,-86.908879
Pico Rivera,CA,33.9830688,-118.096735
Ocklawaha,FL,29.0427592,-81.9292505
Talleyville,DE,39.8090011,-75.548813
Hamburg,WI,45.0905228,-89.8851301
Nassau,NY,40.7412643,-73.5877699
Lincoln Heights,OH,39.2389469,-84.4554979
Larose,LA,29.572438,-90.3817483
Oakfield,ME,46.0989408,-68.1500246
Winooski,VT,44.4949995,-73.1828073
Hanover,PA,39.8063247,-76.9842735
East Bridgewater,MA,42.0334341,-70.9592096
Fort Madison,IA,40.6297632,-91.3151506
North Wilkesboro,NC,36.1584651,-81.1475841
Ewing,NJ,40.2698302,-74.7998848
North East,MD,39.6001132,-75.9413327
Laguna Niguel,CA,33.5225261,-117.7075526
Porter Heights,TX,30.1579383,-95.3203117
McFarland,CA,35.677856,-119.2293129
Haslett,MI,42.7467159,-84.4011807
Pemberton Twp,NJ,39.9548175,-74.59322095
Setauket,NY,40.9355473,-73.1188824
Gonzales County,TX,29.447222,-97.50258531
Port Orange,FL,29.101177,-81.01054671
Rainbow Valley,AZ,33.2319897,-112.3871008
Russellville,AL,34.5072915,-87.73324724
St Albans,VT,44.8108791,-73.0831924
Kensington,PA,39.9859458,-75.1318429
Kingsessing,PA,39.9522975,-75.190211
Gilmer,TX,32.729852,-94.95210957
Wasco,CA,35.5941238,-119.3409457
League City,TX,29.5074538,-95.0949303
Climax Springs,MO,38.1041971,-93.0501945
McComb,MS,31.243444,-90.4729193
Hurleyville,NY,41.735646,-74.6743277
North Philadelphia,PA,39.9969817,-75.1550837
Baker,LA,30.5882429,-91.168163
Thibodaux,LA,29.7957633,-90.822871
Wixom,MI,42.5247555,-83.5363268
Amherst,NY,42.9783924,-78.7997616
Ashville,PA,40.5600684,-78.5486289
Wenatchee,WA,47.4234599,-120.3103494
Springfield Twp,OH,39.20799135,-84.48346997
Tuskegee,AL,32.451898,-85.68288852
Havre de Grace,MD,39.5489964,-76.0914718
Spindale,NC,35.3601212,-81.929271
Magazine,AR,35.1509249,-93.8068652
Travelers Rest,SC,34.9676167,-82.4434548
Wyandanch,NY,40.7539878,-73.360398
Grantsville,UT,40.6000817,-112.4635316
Arden,NC,35.4662258,-82.51651
Del Rey,CA,36.655975,-119.5998647
Jeanerette,LA,29.9110378,-91.6634484
Cedartown,GA,34.018554,-85.25593921
Dolan Springs,AZ,35.598353,-114.2756506
Rockland County,NY,41.1591765,-74.05761585
Rialto,CA,34.1064001,-117.3703235
Port Huron,MI,42.9815877,-82.440466
Tullahoma,TN,35.3620235,-86.2094342
Fountain Inn,SC,34.6890095,-82.1956679
Benbrook,TX,32.696598,-97.445054
Harlem,NY,40.8078786,-73.9454154
Dorchester,MA,42.2973205,-71.0744952
Calverton,MD,39.0576091,-76.9358082
Sherman Township,MI,47.264903,-88.20277022
London,KY,37.1289771,-84.0832646
Point Pleasant Beach,NJ,40.0916569,-74.048052
McCamey,TX,31.135591,-102.2244427
Lyles,TN,35.9197867,-87.3450119
Black Pond,AL,34.0598268,-87.3516798
Carrollton,TX,32.9537349,-96.8902816
Paragould,AR,36.0452505,-90.51709128
Radcliff,KY,37.8403456,-85.9491298
Talladega,AL,33.5309404,-85.8304195
Posen,IL,41.6317008,-87.681437
Hardin County,TX,30.3142215,-94.3879144
Bonita,CA,32.6648235,-117.0158689
Sparta,WI,43.9441328,-90.8129118
Natrona,WY,43.0296874,-106.8092162
Ashtabula County,OH,41.7167229,-80.74947
Westmont,CA,33.945206,-118.2984032
Kilgore,TX,32.39331,-94.86476473
Circleville,WV,38.6709481,-79.4911597
Hubbard County,MN,47.1082495,-94.91670766
East Lynn,WV,38.1678662,-82.3779268
Wayne County,IL,38.4318295,-88.42483945
Candler,NC,35.536498,-82.692907
Burlington County,NJ,39.862536,-74.68127306
Waterbury,CT,41.5647085,-73.04248163
Hannibal,MO,39.7083789,-91.3584816
Atlantic County,NJ,39.5103345,-74.68299547
Everett,WA,47.9673056,-122.2013998
East Atlanta,GA,33.753401,-84.3895025
Winston County,AL,34.1461755,-87.37335664
Violet,LA,29.8957605,-89.8978439
Rosemount,MN,44.7391873,-93.12611
Taylorsville,UT,40.6677517,-111.9386311
Wesley Chapel,FL,28.18651455,-82.36638669
Claiborne County,MS,32.00613495,-90.8992241
Warren County,MS,32.3506845,-90.83960327
Hinds County,MS,32.30025695,-90.18338795
Leicester,NC,35.6551074,-82.6962438
Highspire,PA,40.2111133,-76.7902453
Vass,NC,35.2562684,-79.2822491
Beaufort,SC,32.3850708,-80.6923169
Taylors,SC,34.9203946,-82.2962269
Altheimer,AR,34.3192636,-91.8473565
Henry,IL,41.3418549,-90.1177442
Queen Annes County,MD,39.0326935,-76.03965856
Deerpark,NY,41.4250435,-74.66940909
Raleigh County,WV,37.7504405,-81.17391315
Logan County,OK,35.94536195,-97.43620336
Palermo,CA,39.435057,-121.5352589
Avon,OH,41.4517093,-82.0354225
Cedaredge,CO,38.9016487,-107.926454
Reaford,NC,36.086735,-80.375444
Riverton,NJ,40.0115009,-75.0148931
Hodgenville,KY,37.5739497,-85.7399606
Brookhaven,MS,31.583597,-90.44182903
College Hill,OH,40.0409054,-81.6476246
Morgan Co,IN,39.4863813,-86.46781446
Longville,LA,30.6051979,-93.2318269
Creston,LA,31.9759941,-93.049884
Muskingum County,OH,40.0064162,-81.9984697
Hinsdale,NH,42.7861936,-72.4864773
Alorton,IL,38.589773,-90.1201087
Mountaindale,NY,40.95773,-73.846686
Wrightsboro,NC,34.2885025,-77.9210983
Raeford,NC,34.9809996,-79.2241998
Sanger,CA,36.708006,-119.5559652
Northampton,NC,36.4168078,-77.3642227
Ozark,AL,31.445645,-85.63803244
Huber Heights,OH,39.858753,-84.11142904
Anderson County,SC,34.5153635,-82.65271264
Red Rock,AZ,33.9600405,-111.4448576
Sioux Falls,SD,43.5499749,-96.700327
Eufaula,AL,31.8912717,-85.1454876
Oelwein,IA,42.6733171,-91.9135036
Galveston,TX,29.2332775,-94.86015998
Grantville,PA,40.377867,-76.6463566
Graham,KY,37.2517099,-87.2797187
West Fork,AR,35.9242477,-94.1885387
El Monte,CA,34.0711695,-118.037854
Port Richey,FL,28.2716755,-82.7195451
Wishram,WA,45.6589437,-120.9654224
Plantation,FL,27.0643665,-82.36830711
Burson,CA,38.1838079,-120.8904938
Carterville,IL,37.7600501,-89.0772991
Chugiak,AK,61.3888889,-149.4819444
Robeson County,NC,34.6485079,-79.0954942
Gonzales,LA,30.2385294,-90.9200987
Crescent City,CA,41.852958,-124.1498094
Covelo,CA,39.802415,-123.2477929
Edgewater,CO,39.754808,-105.066078
Ypsilanti,MI,42.2411499,-83.6129939
Dumas,AR,33.8870477,-91.4917899
Grand Bay,AL,30.472216,-88.34653914
Mayer,AZ,34.4263595,-112.2367204
Reston,VA,38.9584435,-77.3582532
Twentynine Palms,CA,34.16476,-116.0365625
San Ysidro,CA,32.5520013,-117.0430813
Jones County,GA,33.013691,-83.55754717
Salada,CO,27.1699051,-98.0922631
Bishopville,SC,34.2182107,-80.2484056
Hudson Bend,TX,30.4171444,-97.9291787
Macy,NE,42.1130467,-96.3564161
Coffeeville,MS,33.9767793,-89.675641
Midway,AR,34.2542589,-92.9635065
Saluda County,SC,34.0005725,-81.7492391
Lake Andes,SD,43.1563822,-98.5414703
Janesville,WI,42.7151854,-88.9907743
Garysburg,NC,36.450985,-77.5588661
Portola,CA,39.8194815,-120.4673192
Moore,OK,35.330747,-97.47688686
Anadarko,OK,35.072562,-98.2436626
Brighton,NY,42.9911685,-78.8369796
Sparks,NV,39.5349169,-119.7526936
Vidor,TX,30.138118,-93.98434241
East Naples,FL,26.1385453,-81.7665464
Midfield,AL,33.458251,-86.91028237
Redford Township,MI,42.39893,-83.29533012
Weed,CA,41.41327,-122.387636
San Bruno,CA,37.6230195,-122.4289821
Edgar Springs,MO,37.7044863,-91.8665452
Crawford County,GA,32.695324,-83.96848833
Rockdale County,GA,33.6564028,-84.01174753
North Port,FL,27.044224,-82.2359254
Stillwater,MN,45.0564041,-92.8134982
St Louis County,MO,38.6388021,-90.51886749
Minnetonka,MN,44.9127229,-93.499059
Golconda,NV,40.956712,-117.489402
Heflin,AL,33.6489948,-85.5874584
Palominas,AZ,31.3798232,-110.1184106
Ingot,CA,40.7276534,-122.0791666
Youngtown,AZ,33.5939281,-112.3029362
Ridgecrest,CA,35.6225064,-117.6699414
Selmont,AL,32.3951369,-87.0083225
Islamorada,FL,24.9242995,-80.6278404
Jim Thorpe,PA,40.8759235,-75.7324127
Okemos,MI,42.721839,-84.428183
Pratts,VA,38.3476292,-78.2700042
Delta Junction,AK,64.0619265,-145.688043
Shepherdsville,KY,37.9883991,-85.7157924
Norco,CA,33.9277225,-117.5556223
Lawndale,CA,33.88711,-118.3531481
Pearisburg,VA,37.3265112,-80.7350712
Orange Cove,CA,36.606639,-119.3343623
Sioux City,IA,42.4966815,-96.4058782
Mount Oliver,PA,40.4121097,-79.98562398
Yorba Linda,CA,33.890981,-117.7730141
Bellflower,CA,33.8825705,-118.1167679
Forty Fort,PA,41.2789699,-75.8782519
Rogersville,MO,37.1169951,-93.0557343
Statesboro,GA,32.420648,-81.775859
Honolulu,HI,21.3255125,-157.8473055
Ralston,NE,41.2015541,-96.03343028
North Versailles,PA,40.3797913,-79.8094916
Brevard County,FL,28.306727,-80.70061324
Winslow,IN,38.382272,-87.2127863
Fairmount,PA,39.9522975,-75.190211
Cordova,TN,35.1556451,-89.7761955
De Soto,KS,38.9791708,-94.9685784
Calexico,CA,32.6858415,-115.4915762
Mount Pleasant,SC,32.831845,-79.88584158
Morgans Point,TX,29.6793945,-94.9899276
Willard,OH,41.0531134,-82.7262958
Noblesville,IN,40.0455918,-86.0085955
Fort Thompson,SD,44.068601,-99.4378846
Rossville,TN,35.0484242,-89.5425786
Laurinburg,NC,34.7740495,-79.4628248
Walker County,GA,34.7857337,-85.32667629
Harrison County,WV,39.284252,-80.39114556
Harmans,MD,39.1573304,-76.6966356
Taylor County,GA,32.559534,-84.24506146
Zanesville,OH,39.9403453,-82.0131924
Knightdale,NC,35.7878975,-78.4822938
Albemarle,NC,35.3501426,-80.2000578
Brownsville,NY,43.0117299,-77.3663775
West Point,MS,33.600082,-88.66143885
Woodfin,NC,35.633444,-82.5820725
Gold Hill,OR,44.5437722,-117.3954695
Amazonia,MO,39.8861052,-94.891913
Algona,IA,43.0699663,-94.233019
Carey,OH,40.9525551,-83.3824238
Clarke County,MS,32.02698755,-88.68383462
Fyffe,AL,34.450045,-85.90353741
Abbeville County,SC,34.2492945,-82.4732577
Tomahawk,KY,37.8687052,-82.5970984
Thousand Palms,CA,33.7517195,-116.2731592
Sarpy County,NE,41.0937285,-96.10062245
Burley,ID,42.5357428,-113.7927948
Vigo County,IN,39.435072,-87.38363129
Waller,WA,47.2006554,-122.3692883
Santee,SC,33.4751634,-80.4864764
Dearborn Heights,MI,42.3369816,-83.2732627
North Amityville,NY,40.6976002,-73.425123
Ratliff,KY,37.3414951,-82.4265383
Forest,MS,32.351075,-89.47154116
East Fallowfield,PA,40.4111493,-80.0230862
Calvert City,KY,37.0333896,-88.3500362
Thunderbolt,GA,32.0335445,-81.0498342
South Abington,PA,40.1206656,-75.1179512
Ames,IA,42.0279667,-93.64472273
Milford Twp,PA,41.322316,-74.8023882
Fond du Lac,WI,43.777669,-88.446951
Donalds,SC,34.3770591,-82.3473448
Hodges,SC,34.2875885,-82.24793129
Cumberland County,NC,35.0461723,-78.8394255
Nauvoo,AL,33.9895503,-87.4889033
Mediapolis,IA,41.008076,-91.1633978
